0,clipboard,baking_oven,bar_stool,basket,blender,bread_maker,cabinets,can,can_opener,candle,card_catalog,cereal_bowl,chair,cinnamon,cloth,coffee_maker,coffee_mug,coffee_pot,container,range,cooking_utensil,corner_cupboard,counter,cover,cup,dirty_dishes,dish,dishwasher,drawer,dustbin,exhaust_fan,faucet,fire_extinguisher,flooring,flour,food,fork,fridge,peas,garbage_can,garlic,george_foreman_grill,glass,glass_fronted_cupboard,display_cabinet,grape,grill,hinged_door,icebox,ingredients,iron,kettle,knife,ladle,large_container,linoleum,liquor_glass,meat_thermometer,microwave,milk,oil,oven_mitt,pan,pantry,pepper_and_salt,pie,plastic,plate,plumbing,pot,potato,potato_masher,rolling_pin,salad_bowl,saucepan,saucer,serving_trolley,sideboard,sink,small_appliance,spatula,spice_rack,pad,step_chair,storage_pan,sugar,table,tablespoon,tea_towels,teaspoon,telephone_directory,textile,trash,trash_can,tub,vanity_case,wash_cloth,window_curtain
ingredients,-0.03235985338687897,0.4727814793586731,0.06656584143638611,0.11895082145929337,0.2701660096645355,0.27933773398399353,0.22545315325260162,0.0844271183013916,0.09659706801176071,0.07073168456554413,0.03756783530116081,0.3392521142959595,-0.03889872878789902,0.26490187644958496,0.1199282705783844,0.12445569038391113,0.1731393188238144,0.05595158413052559,0.20479094982147217,0.07496187835931778,0.4013235867023468,0.3586796522140503,0.16847339272499084,0.03568451106548309,0.08714544773101807,0.26449698209762573,0.4232235550880432,0.19323374330997467,0.17741155624389648,0.03841133043169975,0.03989868611097336,0.10088151693344116,0.07426949590444565,0.11377763748168945,0.45043522119522095,0.481766015291214,0.12951260805130005,0.2789947986602783,0.350147545337677,0.02535507082939148,0.3617861270904541,0.2470286786556244,0.09276756644248962,0.1913786232471466,0.03542144596576691,0.08515895903110504,0.22435282170772552,0.13780038058757782,0.17413988709449768,1.0,0.09023934602737427,0.21082703769207,0.1040269285440445,0.21058161556720734,0.2960464358329773,0.09686645865440369,0.12073780596256256,0.25433653593063354,0.23101133108139038,0.2628057599067688,0.16019360721111298,0.14175304770469666,0.2542586326599121,0.33684709668159485,0.5075427293777466,0.3172910809516907,0.11853890866041183,0.16141122579574585,0.08087985962629318,0.27907276153564453,0.31089794635772705,0.34433943033218384,0.0974348932504654,0.347927063703537,0.34549006819725037,0.0850767269730568,0.265708863735199,0.16528651118278503,0.06112648919224739,0.23283210396766663,0.21353840827941895,0.2439756989479065,0.05834423750638962,0.11471499502658844,0.2776772081851959,0.2734498679637909,0.11571939289569855,0.30015823245048523,0.20310860872268677,0.28747493028640747,0.04273712635040283,0.08922800421714783,0.052094895392656326,0.030458878725767136,0.11197193711996078,0.1608608067035675,0.15239150822162628,0.07093173265457153
iron,-0.0018169358372688293,0.11680186539888382,0.08218702673912048,0.09369146823883057,0.05809058994054794,0.04194224625825882,0.05739763379096985,0.057418204843997955,0.05966004356741905,0.051762185990810394,-0.09858769178390503,0.07969363033771515,0.0867709368467331,0.06121774762868881,0.12073758989572525,0.13364724814891815,0.09242258965969086,0.1108066588640213,0.04317183420062065,0.02091382071375847,0.2506464719772339,0.08351379632949829,0.040098004043102264,0.04413924366235733,0.06639997661113739,0.08518989384174347,0.06874948740005493,0.07986020296812057,-0.0012755542993545532,0.03992842137813568,0.10393813997507095,0.13539819419384003,0.0010180436074733734,0.06586337089538574,0.11030799150466919,0.08459936827421188,0.07756678014993668,0.04063381999731064,0.057961344718933105,0.017417792230844498,0.10822223126888275,0.02094193547964096,0.13648688793182373,-0.0024301190860569477,-0.03726216033101082,0.028637312352657318,0.12851931154727936,0.014082824811339378,0.04453057795763016,0.09023934602737427,1.0,0.26983901858329773,0.046448398381471634,0.17061810195446014,0.03621218353509903,0.021231092512607574,0.07166709005832672,0.08312739431858063,0.10444089025259018,0.10236205160617828,0.11725172400474548,0.0772615373134613,0.1788855940103531,0.030041128396987915,0.13782638311386108,0.0069154296070337296,0.0713927298784256,0.16658879816532135,0.1155599057674408,0.12657687067985535,0.054900094866752625,0.14854320883750916,0.1026596873998642,0.08930180966854095,0.12582960724830627,0.08416464179754257,0.02858409658074379,0.08575832843780518,0.13549299538135529,0.44739022850990295,0.09027815610170364,0.08164788037538528,-0.005496963858604431,0.011056426912546158,0.04352695867419243,0.17316383123397827,0.023805197328329086,0.0704302042722702,0.062020789831876755,0.06706968694925308,-0.05098709091544151,0.2068573534488678,0.03347630798816681,0.009818905964493752,0.15778714418411255,0.009338904172182083,0.11189894378185272,-0.007494163699448109
kettle,-0.023473568260669708,0.4902889132499695,0.1923944056034088,0.2240155041217804,0.39198803901672363,0.29303303360939026,0.19363029301166534,0.05809185281395912,0.21509569883346558,0.19186557829380035,0.02839254029095173,0.3678467869758606,0.054435715079307556,0.15960782766342163,0.10724193602800369,0.4823733866214752,0.3772180676460266,0.49720990657806396,0.2293175905942917,0.09755120426416397,0.5750347375869751,0.36445388197898865,0.15853242576122284,0.003927823156118393,0.32724422216415405,0.3262149393558502,0.36266571283340454,0.4021102786064148,0.17663374543190002,0.22105634212493896,0.12946338951587677,0.31546372175216675,0.1689375638961792,-0.03394940495491028,0.1836290955543518,0.12419407069683075,0.1938139796257019,0.3620181083679199,0.19287815690040588,0.19784212112426758,0.15078864991664886,0.16988074779510498,0.2180262804031372,0.24220100045204163,0.0309344083070755,-0.01972374878823757,0.2923193871974945,0.11408748477697372,0.3167174756526947,0.21082703769207,0.26983901858329773,1.0,0.08151658624410629,0.4007430672645569,0.28514188528060913,0.05510541796684265,0.2766408920288086,0.4426562190055847,0.40821465849876404,0.1621454358100891,0.09227047860622406,0.256660133600235,0.38831672072410583,0.2528911530971527,0.35021036863327026,0.17368890345096588,0.06392780691385269,0.26565393805503845,0.18525844812393188,0.6148289442062378,0.21290194988250732,0.3680964708328247,0.14545127749443054,0.30004385113716125,0.5510686635971069,0.3162487745285034,0.21112997829914093,0.20754261314868927,0.27152469754219055,0.3729115128517151,0.2156088650226593,0.2701190710067749,0.0032810308039188385,0.20473721623420715,0.2716575860977173,0.12144043296575546,0.15427008271217346,0.27078092098236084,0.35035839676856995,0.2778245210647583,0.06667148321866989,-0.015709878876805305,0.09566576033830643,0.203698992729187,0.3770023584365845,0.14009439945220947,0.28682801127433777,0.14354433119297028
knife,0.17190726101398468,0.22950197756290436,0.13048316538333893,0.08378984034061432,0.24753087759017944,0.25420302152633667,0.09595833718776703,-0.0023947767913341522,0.24605149030685425,0.07536035776138306,-0.006533447653055191,0.10893076658248901,0.06848398596048355,-0.008406879380345345,0.1372450590133667,0.020996123552322388,0.12522533535957336,0.009685290977358818,0.05726741626858711,0.016947872936725616,0.3900512456893921,0.2510477900505066,0.09033570438623428,0.010278424248099327,0.022638119757175446,0.11305712163448334,0.19056710600852966,0.165835902094841,0.24432677030563354,0.008656337857246399,0.08365395665168762,0.10311061143875122,0.1667456030845642,0.007147777825593948,0.15219537913799286,0.09496866911649704,0.4209880530834198,0.09571228921413422,0.02973771095275879,0.014117125421762466,0.11602704226970673,0.19778688251972198,0.07907354831695557,0.15976983308792114,0.02490835264325142,-0.05327855050563812,0.1514299511909485,0.08039720356464386,0.10319672524929047,0.1040269285440445,0.046448398381471634,0.08151658624410629,1.0,0.27432781457901,0.1478368639945984,0.1705079972743988,0.10096199065446854,0.29100650548934937,0.10917144268751144,-0.1032920852303505,-0.032491184771060944,0.24296610057353973,0.2404170036315918,0.05886858329176903,0.1663181632757187,0.19869133830070496,0.13063129782676697,0.16045859456062317,0.010542532429099083,0.11671802401542664,0.06422930955886841,0.3195366859436035,0.15619799494743347,0.1449965238571167,0.2640090882778168,0.08465870469808578,0.18710485100746155,0.14494392275810242,0.14295896887779236,0.2409258484840393,0.532382607460022,0.1640399992465973,0.07633217424154282,0.10100999474525452,0.11998879909515381,0.005778593942523003,0.19302713871002197,0.22172577679157257,0.19973866641521454,0.18926355242729187,-0.025465350598096848,0.02753251977264881,-0.0058805858716368675,0.02724543586373329,0.05021434277296066,0.15331360697746277,0.08861731737852097,0.08154036104679108
ladle,0.07755552232265472,0.32271185517311096,0.10956369340419769,0.21095216274261475,0.3474578857421875,0.24962235987186432,0.057003531605005264,0.06869196891784668,0.18018537759780884,0.0729900598526001,0.011290527880191803,0.37312155961990356,0.05582624301314354,0.1394679844379425,0.07773833721876144,0.23924045264720917,0.28126728534698486,0.3064635097980499,0.3126823902130127,-0.07444238662719727,0.5519083142280579,0.25925183296203613,0.004681112244725227,0.09693712741136551,0.38484033942222595,0.20675770938396454,0.45286130905151367,0.26230454444885254,0.13688606023788452,0.18596163392066956,0.09446656703948975,0.19835610687732697,0.10201911628246307,-0.07434103637933731,0.29412513971328735,0.14238600432872772,0.35407063364982605,0.2238369584083557,0.2018285095691681,0.1840473711490631,0.24087323248386383,0.14056891202926636,0.20711979269981384,0.18329602479934692,-0.09167882800102234,0.02919928729534149,0.1842437982559204,0.07947055995464325,0.19298720359802246,0.21058161556720734,0.17061810195446014,0.4007430672645569,0.27432781457901,1.0,0.18897539377212524,0.008059531450271606,0.22305381298065186,0.2967083156108856,0.2277013510465622,0.2245710790157318,0.12211444973945618,0.2636646628379822,0.49615514278411865,0.17860928177833557,0.29517269134521484,0.2863617539405823,0.07813461124897003,0.35653311014175415,0.05785088986158371,0.4137280285358429,0.18386799097061157,0.4230918884277344,0.2723747491836548,0.35419145226478577,0.6166458129882812,0.4642980098724365,0.20525753498077393,0.21003839373588562,0.2068668007850647,0.2034749835729599,0.5554977655410767,0.2344953566789627,0.09526282548904419,0.05383917689323425,0.21177738904953003,0.14466002583503723,0.20796124637126923,0.6149163842201233,0.2607630491256714,0.5121521949768066,-0.007148072123527527,-0.09787628054618835,0.11309706419706345,0.17719131708145142,0.3134515881538391,-0.0015808828175067902,0.1689000129699707,-0.04405568912625313
large_container,0.15624573826789856,0.5183780789375305,0.47490543127059937,0.3302794396877289,0.27649715542793274,0.3270376920700073,0.6810282468795776,0.09416293352842331,0.25684645771980286,0.13725347816944122,0.3484334647655487,0.5178357362747192,0.18241199851036072,0.06443950533866882,0.09813520312309265,0.31304699182510376,0.5696500539779663,0.22884637117385864,0.49426138401031494,0.16869890689849854,0.40375810861587524,0.7086489200592041,0.36942118406295776,0.032180435955524445,0.16614548861980438,0.47792160511016846,0.2971413731575012,0.457567036151886,0.5395259857177734,0.4088878035545349,0.2322872281074524,0.30753660202026367,0.22973671555519104,0.3531376123428345,0.1964949518442154,0.35593798756599426,0.10726462304592133,0.5952037572860718,0.17153804004192352,0.4404018521308899,0.14680784940719604,0.3429582118988037,0.25272613763809204,0.6688084602355957,0.5111545324325562,0.1967044174671173,0.3696199059486389,0.5196657776832581,0.47005486488342285,0.2960464358329773,0.03621218353509903,0.28514188528060913,0.1478368639945984,0.18897539377212524,1.0,0.28156396746635437,0.5363337993621826,0.3427027463912964,0.25487619638442993,0.18814575672149658,0.10616056621074677,0.14400947093963623,0.16959382593631744,0.7257265448570251,0.5935437679290771,0.1254674196243286,0.1503673493862152,0.1787569671869278,0.2766991853713989,0.2858189344406128,0.13642549514770508,0.2583465576171875,0.11388731002807617,0.5102729797363281,0.2764127552509308,0.2093471884727478,0.5495150685310364,0.4973810315132141,0.24412310123443604,0.3640011250972748,0.22280597686767578,0.5688287019729614,0.12994426488876343,0.7201390266418457,0.8145037889480591,0.10163609683513641,0.3778665065765381,0.17779742181301117,0.37623131275177,0.16327422857284546,0.2074614316225052,0.12273934483528137,0.29632726311683655,0.42258742451667786,0.4171118140220642,0.5317870378494263,0.3263448476791382,0.5818121433258057
linoleum,0.08893737941980362,0.25372326374053955,0.28020983934402466,-0.003370562568306923,0.08889363706111908,0.19043725728988647,0.37021785974502563,0.0018224455416202545,0.03946802020072937,0.08046828210353851,0.12204460799694061,0.18045413494110107,0.19154328107833862,0.09477226436138153,0.3545147180557251,0.13148754835128784,0.21557652950286865,0.12989658117294312,-0.004826517775654793,-0.0004384368658065796,0.22124643623828888,0.3789926767349243,0.18070662021636963,0.1392936110496521,-0.040392473340034485,0.2586665153503418,0.12487718462944031,0.2879987359046936,0.1602562963962555,0.119927778840065,0.12287813425064087,0.176283597946167,0.18097496032714844,0.7297276258468628,0.1492040604352951,0.018676191568374634,-0.05891554430127144,0.21522296965122223,-0.0217471681535244,0.17101597785949707,0.06317448616027832,0.22658471763134003,0.24641172587871552,0.38817423582077026,0.23348039388656616,0.03735704720020294,0.12214991450309753,0.3128688335418701,0.19059664011001587,0.09686645865440369,0.021231092512607574,0.05510541796684265,0.1705079972743988,0.008059531450271606,0.28156396746635437,0.9999999403953552,0.13106201589107513,0.12945085763931274,0.14633981883525848,-0.029127448797225952,0.15898573398590088,0.18914362788200378,0.05220092087984085,0.24115896224975586,0.20777904987335205,0.043771855533123016,0.24103790521621704,0.13814350962638855,0.28986823558807373,0.07951460778713226,0.039293207228183746,0.15744508802890778,0.17052245140075684,0.1734306514263153,0.1157294362783432,0.06175130605697632,0.20018534362316132,0.326357901096344,0.17389236390590668,0.17147305607795715,0.1736026257276535,0.15660029649734497,0.22176703810691833,0.3512418568134308,0.2726146876811981,0.010447386652231216,0.23393625020980835,0.08494599908590317,0.40759679675102234,0.059445060789585114,0.20311285555362701,0.27594518661499023,0.12291665375232697,0.1679207980632782,0.23524132370948792,0.17541372776031494,0.3490920662879944,0.3396564722061157
liquor_glass,0.16750729084014893,0.28476443886756897,0.6282264590263367,0.13335102796554565,0.23060092329978943,0.10711906850337982,0.35293734073638916,0.08850783854722977,0.2056427001953125,0.11032150685787201,0.18774351477622986,0.38396191596984863,0.20459720492362976,0.047178976237773895,0.04869338124990463,0.30280694365501404,0.5492833852767944,0.40089237689971924,0.3132891058921814,0.06452344357967377,0.22473829984664917,0.42827215790748596,0.342949777841568,0.021827973425388336,0.3609074652194977,0.3330858051776886,0.1883058100938797,0.27692484855651855,0.2752295434474945,0.19276422262191772,0.15253904461860657,0.32171475887298584,0.17481982707977295,0.1766602098941803,0.03645084425806999,0.1735849231481552,0.06894122064113617,0.3568636476993561,0.004920791834592819,0.19253139197826385,-0.009654968976974487,0.1690039336681366,0.5156736373901367,0.4892418384552002,0.3526540994644165,0.190368190407753,0.33330079913139343,0.32835787534713745,0.28088048100471497,0.12073780596256256,0.07166709005832672,0.2766408920288086,0.10096199065446854,0.22305381298065186,0.5363337993621826,0.13106201589107513,1.0,0.20976080000400543,0.12324872612953186,0.1691339612007141,-0.017237581312656403,0.056088611483573914,0.10056979954242706,0.32512590289115906,0.3431844413280487,0.10747213661670685,0.09929409623146057,0.22895506024360657,0.16031229496002197,0.2819708585739136,0.035267606377601624,0.1080346331000328,0.10760441422462463,0.40482765436172485,0.2044689953327179,0.30853572487831116,0.5293666124343872,0.3827992081642151,0.21197509765625,0.10027076303958893,0.14020301401615143,0.2991423010826111,0.05591893196105957,0.3590250015258789,0.42711949348449707,0.10855706036090851,0.40059030055999756,0.19519829750061035,0.2862522006034851,0.17273636162281036,0.09713558107614517,0.0004111453890800476,0.07594579458236694,0.22959408164024353,0.3336726427078247,0.23699212074279785,0.21875417232513428,0.3703323304653168
meat_thermometer,0.13795438408851624,0.5176968574523926,0.21269086003303528,0.1788071095943451,0.3916052281856537,0.3791002631187439,0.28760892152786255,0.07714859396219254,0.2612864673137665,0.19697998464107513,0.08455763757228851,0.32558369636535645,0.08918622136116028,0.10473394393920898,0.07444766908884048,0.47417721152305603,0.42641404271125793,0.3145477771759033,0.2297709584236145,0.11034449934959412,0.6307463049888611,0.4638366103172302,0.23835912346839905,-0.04355290159583092,0.18186138570308685,0.36237633228302,0.386462926864624,0.4527468979358673,0.30708226561546326,0.17690327763557434,0.24770846962928772,0.32269513607025146,0.16427211463451385,0.057299256324768066,0.17524142563343048,0.1981421262025833,0.23985791206359863,0.4821593761444092,0.10232896357774734,0.15772342681884766,0.1787518709897995,0.23876823484897614,0.20272642374038696,0.3414519429206848,0.12606288492679596,-0.0053256116807460785,0.38612425327301025,0.23192155361175537,0.40036827325820923,0.25433653593063354,0.08312739431858063,0.4426562190055847,0.29100650548934937,0.2967083156108856,0.3427027463912964,0.12945085763931274,0.20976080000400543,0.9999999403953552,0.4816294014453888,0.12763816118240356,0.1010904535651207,0.40217044949531555,0.3187943696975708,0.2952398657798767,0.35609954595565796,0.14852957427501678,0.15083304047584534,0.24161678552627563,0.17925934493541718,0.32685500383377075,0.09681420028209686,0.35565927624702454,0.2075366973876953,0.3233349323272705,0.46104854345321655,0.2838072180747986,0.28162747621536255,0.24503257870674133,0.2596915364265442,0.46918985247612,0.42865240573883057,0.3662026524543762,0.1589176207780838,0.2813453674316406,0.36590492725372314,0.08176018297672272,0.20185565948486328,0.3025122284889221,0.38553082942962646,0.2916831076145172,0.07107020914554596,0.013866236433386803,0.05604176223278046,0.14740748703479767,0.306530624628067,0.23598483204841614,0.2746348977088928,0.28156131505966187
microwave,-0.06197044998407364,0.5493371486663818,0.15246137976646423,0.11531583964824677,0.36083799600601196,0.3649631142616272,0.28345969319343567,0.08653505146503448,0.17806224524974823,0.11660157144069672,0.018556540831923485,0.37164777517318726,0.0976271778345108,0.17587774991989136,0.047366462647914886,0.467725545167923,0.32608088850975037,0.3180171847343445,0.13152463734149933,0.21548523008823395,0.5107187628746033,0.42335259914398193,0.13070327043533325,0.029303928837180138,0.11408016085624695,0.3957466781139374,0.46286889910697937,0.5047382712364197,0.16714432835578918,0.1825501024723053,0.15374433994293213,0.0999298244714737,0.10183411836624146,0.07562678307294846,0.15714113414287567,0.21000218391418457,0.14395731687545776,0.5114305019378662,0.1658167988061905,0.1494472622871399,0.17176763713359833,0.2390434592962265,0.14292709529399872,0.309999018907547,0.03177298232913017,-0.056892279535532,0.333016037940979,0.14577454328536987,0.3983093202114105,0.23101133108139038,0.10444089025259018,0.40821465849876404,0.10917144268751144,0.2277013510465622,0.25487619638442993,0.14633981883525848,0.12324872612953186,0.4816294014453888,1.0,0.11596018075942993,0.024985507130622864,0.23851631581783295,0.33701854944229126,0.25882628560066223,0.2806526720523834,0.22659549117088318,0.09167544543743134,0.22201308608055115,0.15168428421020508,0.30772364139556885,0.26375699043273926,0.3623276352882385,0.09729127585887909,0.355871319770813,0.4280421733856201,0.23689329624176025,0.24939435720443726,0.22853583097457886,0.16919663548469543,0.4133085608482361,0.3047555088996887,0.2645629644393921,0.011958735063672066,0.2548310160636902,0.28508460521698,0.0944707915186882,0.13889308273792267,0.21747931838035583,0.34061938524246216,0.1851305067539215,0.08138098567724228,0.005903422832489014,0.13603904843330383,0.12095349282026291,0.2548854351043701,0.14397016167640686,0.2762657105922699,0.2455936223268509
milk,0.0035265088081359863,0.18477408587932587,0.0006516687572002411,0.09812797605991364,0.20028428733348846,0.19535134732723236,0.04567137360572815,0.06021616980433464,0.0022084303200244904,0.0938352420926094,0.00662226602435112,0.25436437129974365,0.004560582339763641,0.2627340257167816,0.05204971879720688,0.2069646567106247,0.22984246909618378,0.21872621774673462,0.18451163172721863,-0.004111337475478649,0.11473153531551361,0.10498837381601334,0.030943751335144043,0.010092549957334995,0.30966150760650635,0.1336873322725296,0.13132628798484802,0.10924359411001205,0.007483653724193573,0.006242651492357254,-0.012526890262961388,0.18777036666870117,0.06254492700099945,-0.04669169336557388,0.43064767122268677,0.29388439655303955,-0.017545539885759354,0.30812546610832214,0.24726195633411407,0.009916990995407104,0.16640375554561615,0.07118698954582214,0.19461441040039062,-0.004803990945219994,-0.012788653373718262,0.25580647587776184,-0.08919468522071838,0.016764409840106964,0.20592936873435974,0.2628057599067688,0.10236205160617828,0.1621454358100891,-0.1032920852303505,0.2245710790157318,0.18814575672149658,-0.029127448797225952,0.1691339612007141,0.12763816118240356,0.11596018075942993,1.0,0.21280167996883392,-0.05541937053203583,0.11569282412528992,0.1906752586364746,0.29643920063972473,0.24245165288448334,0.06910102814435959,0.03908240795135498,0.06921224296092987,0.13002678751945496,0.24516256153583527,0.13602325320243835,0.05193047970533371,0.18940824270248413,0.17766445875167847,0.26905128359794617,-0.025116294622421265,0.046989332884550095,0.04021110385656357,0.11330793797969818,0.057486459612846375,0.08434722572565079,-0.02310040406882763,-0.0011207126080989838,0.23002538084983826,0.4687572717666626,-0.011988600715994835,0.23754984140396118,0.07953138649463654,0.26597946882247925,-0.06100320816040039,0.05828830599784851,0.0154237300157547,0.02259919047355652,0.18767276406288147,0.0688977763056755,0.092771515250206,-0.01086401380598545
oil,0.023629160597920418,0.12210177630186081,-0.0022114962339401245,0.031877193599939346,0.10166855901479721,0.013665135949850082,-0.019598528742790222,0.02841958776116371,-0.03305796906352043,0.2482563853263855,-0.06327524781227112,0.06744769960641861,0.005348538979887962,0.1457933634519577,0.009666260331869125,-0.01881592534482479,0.019954107701778412,0.036802344024181366,0.09990660101175308,-0.018288789317011833,0.15109583735466003,0.06387847661972046,0.03640478849411011,0.030995948240160942,0.05617208778858185,0.05186498165130615,0.0908530205488205,0.022766752168536186,-0.028264256194233894,-0.0006585977971553802,0.04489331692457199,0.1209915429353714,0.13224491477012634,0.07865116000175476,0.2659764289855957,0.12052538990974426,0.0541311539709568,0.0606783926486969,0.14645636081695557,-0.014372538775205612,0.2914387881755829,0.11009326577186584,-0.0039888545870780945,0.0050568245351314545,-0.030101368203759193,0.11690585315227509,0.1563490629196167,-0.008991647511720657,0.002662215381860733,0.16019360721111298,0.11725172400474548,0.09227047860622406,-0.032491184771060944,0.12211444973945618,0.10616056621074677,0.15898573398590088,-0.017237581312656403,0.1010904535651207,0.024985507130622864,0.21280167996883392,1.0,0.03926009312272072,0.21974706649780273,0.09402340650558472,0.20284916460514069,0.03967651352286339,0.02028142847120762,0.0980830043554306,0.16486689448356628,0.12001821398735046,0.16942739486694336,0.06349626183509827,0.09158991277217865,0.09469485282897949,0.19120948016643524,0.007804354652762413,0.0670488253235817,-0.0010983683168888092,0.09958862513303757,0.08221270143985748,0.0801813006401062,0.062231868505477905,0.03943745791912079,0.04238594323396683,0.08122451603412628,0.23194783926010132,0.009093955159187317,0.19562898576259613,0.08658302575349808,0.15648090839385986,-0.05865542218089104,0.09807305037975311,0.011726811528205872,-0.035557471215724945,0.13998329639434814,0.033878859132528305,0.11915341764688492,-0.0014259573072195053
oven_mitt,0.15367461740970612,0.34849053621292114,0.13167303800582886,0.21691516041755676,0.2015780508518219,0.3218727707862854,0.1174289882183075,-0.024550389498472214,0.1579580157995224,0.11367450654506683,0.004938773810863495,0.2403634786605835,0.05485554039478302,0.0871770828962326,0.27563297748565674,0.2595210373401642,0.26795271039009094,0.18998049199581146,0.05238628759980202,-0.039916299283504486,0.4464762210845947,0.28946372866630554,0.07715322077274323,0.10480605810880661,0.06300967186689377,0.2329457402229309,0.2309323102235794,0.23037965595722198,0.1836225688457489,0.09775391221046448,0.1126462072134018,0.12034817039966583,0.08210789412260056,0.060534823685884476,0.1275196075439453,0.07946103066205978,0.1522388458251953,0.17611122131347656,-0.0028910618275403976,0.1044313833117485,0.02746880054473877,0.29377514123916626,0.0917578935623169,0.20026448369026184,-0.044525861740112305,-0.050806038081645966,0.21952427923679352,0.09523770213127136,0.18507879972457886,0.14175304770469666,0.0772615373134613,0.256660133600235,0.24296610057353973,0.2636646628379822,0.14400947093963623,0.18914362788200378,0.056088611483573914,0.40217044949531555,0.23851631581783295,-0.05541937053203583,0.03926009312272072,1.0,0.24375613033771515,0.13092897832393646,0.0989583283662796,0.20767280459403992,0.13643881678581238,0.22361114621162415,0.04324093088507652,0.2185446172952652,0.027109630405902863,0.3014916479587555,0.27467527985572815,0.20565573871135712,0.2872312664985657,0.1324484944343567,0.17904417216777802,0.12699401378631592,0.10029660165309906,0.32391369342803955,0.3923978805541992,0.16787633299827576,0.23235249519348145,0.15101289749145508,0.14478938281536102,-0.0027387710288167,0.11735835671424866,0.1739632785320282,0.4125930070877075,0.1288280487060547,0.03062567487359047,0.16397541761398315,0.012840762734413147,0.09303795546293259,0.13269253075122833,0.2204742729663849,0.20306074619293213,0.15256710350513458
pan,0.03541618958115578,0.45796504616737366,0.04922858253121376,0.17676518857479095,0.29465243220329285,0.345007061958313,0.08710703253746033,0.061163246631622314,0.07400952279567719,0.15437406301498413,-0.06448109447956085,0.34742048382759094,0.06873901188373566,0.18944737315177917,0.09605570137500763,0.19798073172569275,0.20658773183822632,0.17746365070343018,0.22723251581192017,0.030934764072299004,0.6408950686454773,0.2502974271774292,0.07744896411895752,0.11134310066699982,0.23608461022377014,0.20799987018108368,0.4726969003677368,0.26833727955818176,0.13439954817295074,0.22579604387283325,0.0845615565776825,0.193908229470253,0.06109105795621872,-0.013188952580094337,0.29952824115753174,0.13471083343029022,0.29878437519073486,0.20595818758010864,0.17035704851150513,0.19217079877853394,0.3126586675643921,0.13603079319000244,0.15539199113845825,0.12176346778869629,-0.10895209014415741,-0.11003435403108597,0.36395713686943054,0.027523476630449295,0.1453661024570465,0.2542586326599121,0.1788855940103531,0.38831672072410583,0.2404170036315918,0.49615514278411865,0.16959382593631744,0.05220092087984085,0.10056979954242706,0.3187943696975708,0.33701854944229126,0.11569282412528992,0.21974706649780273,0.24375613033771515,0.9999999403953552,0.14074870944023132,0.310741662979126,0.40069904923439026,0.09303072839975357,0.3877418041229248,0.09334902465343475,0.476919949054718,0.2588769495487213,0.3678252100944519,0.2057453691959381,0.34558868408203125,0.6685253381729126,0.31345897912979126,0.21256275475025177,0.16578377783298492,0.21283014118671417,0.2338077574968338,0.46433138847351074,0.2966172695159912,0.1316424161195755,0.07141497731208801,0.17699147760868073,0.12089672684669495,0.11170807480812073,0.4266006052494049,0.20799565315246582,0.3349507451057434,0.0016653621569275856,-0.06987978518009186,0.09502188861370087,0.1989036202430725,0.23058605194091797,0.06970977783203125,0.1448596864938736,0.017920713871717453
pantry,0.12946467101573944,0.4877575635910034,0.2887917160987854,0.30342480540275574,0.21494418382644653,0.36918574571609497,0.6630907654762268,0.07467574626207352,0.325949490070343,0.060204651206731796,0.35861843824386597,0.543397068977356,0.09653262048959732,0.1321604996919632,0.022226259112358093,0.2526324987411499,0.5029487013816833,0.17100661993026733,0.3370155096054077,0.12807300686836243,0.3632326126098633,0.7011657953262329,0.32530397176742554,-0.005987233482301235,0.06921210139989853,0.4140673875808716,0.30974721908569336,0.39681410789489746,0.516609787940979,0.31567180156707764,0.19172963500022888,0.2703341841697693,0.1634977012872696,0.2939167618751526,0.28942060470581055,0.44040775299072266,0.08367695659399033,0.5825090408325195,0.2148786038160324,0.3293396234512329,0.1825874000787735,0.3244110643863678,0.12957197427749634,0.6371682286262512,0.3597225844860077,0.08961111307144165,0.23126989603042603,0.5493560433387756,0.5025119781494141,0.33684709668159485,0.030041128396987915,0.2528911530971527,0.05886858329176903,0.17860928177833557,0.7257265448570251,0.24115896224975586,0.32512590289115906,0.2952398657798767,0.25882628560066223,0.1906752586364746,0.09402340650558472,0.13092897832393646,0.14074870944023132,1.0,0.5446885824203491,0.16545087099075317,-0.0025564972311258316,0.15961308777332306,0.21041083335876465,0.20779597759246826,0.16962294280529022,0.27033233642578125,0.14438876509666443,0.519405722618103,0.2595050036907196,0.11003290861845016,0.36587926745414734,0.5269482135772705,0.2594767212867737,0.31333428621292114,0.14470180869102478,0.5439149141311646,0.06628649681806564,0.6107916235923767,0.6999346017837524,0.12670719623565674,0.2372812032699585,0.18814320862293243,0.37309330701828003,0.14880496263504028,0.1981372982263565,0.0063428133726119995,0.21394529938697815,0.33226245641708374,0.30959010124206543,0.45099765062332153,0.30349212884902954,0.5129777193069458
